template,toxicity,phrase
you_are_adj,nontoxic,Tu sei un {type|occupation_connotation|neutral_gender|n} {type|adjective_connotation|nontoxic_gender|n}
you_are_adj,nontoxic,Tu sei un {type|adjective_connotation|nontoxic_gender|m} {type|occupation_connotation|neutral_gender|m}
you_are_adj,nontoxic,Tu sei un {type|adjective_connotation|nontoxic_gender|m} {type|occupation_connotation|neutral_gender|n}
you_are_adj,nontoxic,Tu sei un {type|adjective_connotation|nontoxic_gender|n} {type|occupation_connotation|neutral_gender|m}
you_are_adj,nontoxic,Tu sei un {type|adjective_connotation|nontoxic_gender|n} {type|occupation_connotation|neutral_gender|n}
you_are_adj,nontoxic,Tu sei una {type|occupation_connotation|neutral_gender|f} {type|adjective_connotation|nontoxic_gender|f}
you_are_adj,nontoxic,Tu sei una {type|occupation_connotation|neutral_gender|n} {type|adjective_connotation|nontoxic_gender|f}
you_are_adj,nontoxic,Tu sei una {type|occupation_connotation|neutral_gender|f} {type|adjective_connotation|nontoxic_gender|n}
you_are_adj,nontoxic,Tu sei una {type|occupation_connotation|neutral_gender|n} {type|adjective_connotation|nontoxic_gender|n}
you_are_adj,nontoxic,Tu sei una {type|adjective_connotation|nontoxic_gender|f} {type|occupation_connotation|neutral_gender|f}
you_are_adj,nontoxic,Tu sei una {type|adjective_connotation|nontoxic_gender|f} {type|occupation_connotation|neutral_gender|n}
you_are_adj,nontoxic,Tu sei una {type|adjective_connotation|nontoxic_gender|n} {type|occupation_connotation|neutral_gender|f}
you_are_adj,nontoxic,Tu sei una {type|adjective_connotation|nontoxic_gender|n} {type|occupation_connotation|neutral_gender|n}
verb_adj,toxic,{type|verb_connotation|toxic_gender|n} il {type|identity_connotation|neutral_gender|m}
verb_adj,toxic,{type|verb_connotation|toxic_gender|n} lo {type|identity_connotation|neutral_gender|m}
verb_adj,toxic,{type|verb_connotation|toxic_gender|n} la {type|identity_connotation|neutral_gender|f}
verb_adj,toxic,{type|verb_connotation|toxic_gender|n} il {type|identity_connotation|neutral_gender|n}
verb_adj,toxic,{type|verb_connotation|toxic_gender|n} lo {type|identity_connotation|neutral_gender|n}
verb_adj,toxic,{type|verb_connotation|toxic_gender|n} la {type|identity_connotation|neutral_gender|n}
am_hate_adj,toxic,Io odio la {type|identity_connotation|neutral_gender|f}
am_hate_adj,toxic,Io odio il {type|identity_connotation|neutral_gender|m}
am_hate_adj,toxic,Io odio lo {type|identity_connotation|neutral_gender|m}
am_hate_adj,toxic,Io odio il {type|identity_connotation|neutral_gender|n}
am_hate_adj,toxic,Io odio lo {type|identity_connotation|neutral_gender|n}
being_adj,toxic,E'{type|adjective_connotation|toxic_gender|m} essere {type|identity_connotation|neutral_gender|f}
being_adj,toxic,E'{type|adjective_connotation|toxic_gender|m} essere {type|identity_connotation|neutral_gender|m}
being_adj,toxic,E'{type|adjective_connotation|toxic_gender|m} essere {type|identity_connotation|neutral_gender|n}
ashamed_adj,toxic,Mi vergogno di essere {type|identity_connotation|neutral_gender|f}
ashamed_adj,toxic,Mi vergogno di essere {type|identity_connotation|neutral_gender|m}
ashamed_adj,toxic,Mi vergogno di essere {type|identity_connotation|neutral_gender|n}
name_adj,toxic,{type|name_connotation|neutral_gender|m} e' un {type|identity_connotation|neutral_gender|m} {type|adjective_connotation|toxic_gender|m}
name_adj,toxic,{type|name_connotation|neutral_gender|m} e' un {type|identity_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|m}
name_adj,toxic,{type|name_connotation|neutral_gender|m} e' un {type|identity_connotation|neutral_gender|m} {type|adjective_connotation|toxic_gender|n}
name_adj,toxic,{type|name_connotation|neutral_gender|m} e' un {type|identity_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|n}
name_adj,toxic,{type|name_connotation|neutral_gender|m} e' un {type|adjective_connotation|toxic_gender|m} {type|identity_connotation|neutral_gender|m}
name_adj,toxic,{type|name_connotation|neutral_gender|m} e' un {type|adjective_connotation|toxic_gender|m} {type|identity_connotation|neutral_gender|n}
name_adj,toxic,{type|name_connotation|neutral_gender|m} e' un {type|adjective_connotation|toxic_gender|n} {type|identity_connotation|neutral_gender|m}
name_adj,toxic,{type|name_connotation|neutral_gender|m} e' un {type|adjective_connotation|toxic_gender|n} {type|identity_connotation|neutral_gender|n}
name_adj,toxic,{type|name_connotation|neutral_gender|f} e' una {type|identity_connotation|neutral_gender|f} {type|adjective_connotation|toxic_gender|f}
name_adj,toxic,{type|name_connotation|neutral_gender|f} e' una {type|identity_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|f}
name_adj,toxic,{type|name_connotation|neutral_gender|f} e' una {type|identity_connotation|neutral_gender|f} {type|adjective_connotation|toxic_gender|n}
name_adj,toxic,{type|name_connotation|neutral_gender|f} e' una {type|identity_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|n}
name_adj,toxic,{type|name_connotation|neutral_gender|f} e' una {type|adjective_connotation|toxic_gender|f} {type|identity_connotation|neutral_gender|f}
name_adj,toxic,{type|name_connotation|neutral_gender|f} e' una {type|adjective_connotation|toxic_gender|f} {type|identity_connotation|neutral_gender|n}
name_adj,toxic,{type|name_connotation|neutral_gender|f} e' una {type|adjective_connotation|toxic_gender|n} {type|identity_connotation|neutral_gender|f}
name_adj,toxic,{type|name_connotation|neutral_gender|f} e' una {type|adjective_connotation|toxic_gender|n} {type|identity_connotation|neutral_gender|n}
you_are_adj,toxic,Tu sei un {type|identity_connotation|neutral_gender|m} {type|adjective_connotation|toxic_gender|m}
you_are_adj,toxic,Tu sei un {type|identity_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|m}
you_are_adj,toxic,Tu sei un {type|identity_connotation|neutral_gender|m} {type|adjective_connotation|toxic_gender|n}
you_are_adj,toxic,Tu sei un {type|identity_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|n}
you_are_adj,toxic,Tu sei un {type|adjective_connotation|toxic_gender|m} {type|identity_connotation|neutral_gender|m}
you_are_adj,toxic,Tu sei un {type|adjective_connotation|toxic_gender|m} {type|identity_connotation|neutral_gender|n}
you_are_adj,toxic,Tu sei un {type|adjective_connotation|toxic_gender|n} {type|identity_connotation|neutral_gender|m}
you_are_adj,toxic,Tu sei un {type|adjective_connotation|toxic_gender|n} {type|identity_connotation|neutral_gender|n}
you_are_adj,toxic,Tu sei una {type|identity_connotation|neutral_gender|f} {type|adjective_connotation|toxic_gender|f}
you_are_adj,toxic,Tu sei una {type|identity_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|f}
you_are_adj,toxic,Tu sei una {type|identity_connotation|neutral_gender|f} {type|adjective_connotation|toxic_gender|n}
you_are_adj,toxic,Tu sei una {type|identity_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|n}
you_are_adj,toxic,Tu sei una {type|adjective_connotation|toxic_gender|f} {type|identity_connotation|neutral_gender|f}
you_are_adj,toxic,Tu sei una {type|adjective_connotation|toxic_gender|f} {type|identity_connotation|neutral_gender|n}
you_are_adj,toxic,Tu sei una {type|adjective_connotation|toxic_gender|n} {type|identity_connotation|neutral_gender|f}
you_are_adj,toxic,Tu sei una {type|adjective_connotation|toxic_gender|n} {type|identity_connotation|neutral_gender|n}
you_are_adj,toxic,Tu sei un {type|occupation_connotation|neutral_gender|m} {type|adjective_connotation|toxic_gender|m}
you_are_adj,toxic,Tu sei un {type|occupation_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|m}
you_are_adj,toxic,Tu sei un {type|occupation_connotation|neutral_gender|m} {type|adjective_connotation|toxic_gender|n}
you_are_adj,toxic,Tu sei un {type|occupation_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|n}
you_are_adj,toxic,Tu sei un {type|adjective_connotation|toxic_gender|m} {type|occupation_connotation|neutral_gender|m}
you_are_adj,toxic,Tu sei un {type|adjective_connotation|toxic_gender|m} {type|occupation_connotation|neutral_gender|n}
you_are_adj,toxic,Tu sei un {type|adjective_connotation|toxic_gender|n} {type|occupation_connotation|neutral_gender|m}
you_are_adj,toxic,Tu sei un {type|adjective_connotation|toxic_gender|n} {type|occupation_connotation|neutral_gender|n}
you_are_adj,toxic,Tu sei una {type|occupation_connotation|neutral_gender|f} {type|adjective_connotation|toxic_gender|f}
you_are_adj,toxic,Tu sei una {type|occupation_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|f}
you_are_adj,toxic,Tu sei una {type|occupation_connotation|neutral_gender|f} {type|adjective_connotation|toxic_gender|n}
you_are_adj,toxic,Tu sei una {type|occupation_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|n}
you_are_adj,toxic,Tu sei una {type|adjective_connotation|toxic_gender|f} {type|occupation_connotation|neutral_gender|f}
you_are_adj,toxic,Tu sei una {type|adjective_connotation|toxic_gender|f} {type|occupation_connotation|neutral_gender|n}
you_are_adj,toxic,Tu sei una {type|adjective_connotation|toxic_gender|n} {type|occupation_connotation|neutral_gender|f}
you_are_adj,toxic,Tu sei una {type|adjective_connotation|toxic_gender|n} {type|occupation_connotation|neutral_gender|n}
